serve,library,The community center will serve as a library for the neighborhood.,A renovated warehouse will serve the community as a library.,The old school building will now serve as a new library.,A mobile van will serve remote areas as a traveling library.,The online platform will serve globally as a digital library.
mourn,cemetery,Families gathered at the cemetery to mourn their loved ones.,The community held a candlelight vigil in the cemetery to mourn the tragic loss.,"Many came to the cemetery to mourn in solitude, finding peace among the silent stones.","The old cemetery, with its ancient trees, became a place for the town to mourn its historic figures.","As the sun set, the cemetery filled with people who wished to mourn their ancestors and connect with their spirits."
mourn,temple,The community gathered at the temple to mourn the loss of their spiritual leader.,Candles were lit and prayers were whispered as people came to the temple to mourn together.,"In the quiet halls of the temple, mourners left flowers and notes to express their grief.",The temple served as a solemn location where the entire town could come to mourn their shared loss.,"As the sun set, the temple became a place of reflection where individuals mourned in silence."
mourn,theatre,The community gathered to mourn at the theatre where the legendary actor had performed his final play.,"People came from all over to mourn at the theatre, a place that had become a makeshift memorial for the beloved director.","Candles were lit and flowers laid down as the town mourned at the theatre, turning it into a sanctuary of remembrance.","The theatre, usually a place of joy and entertainment, became a solemn ground where fans and friends came to mourn the loss of a great playwright.","As the news spread, the theatre's steps were crowded with those who wished to mourn together, sharing stories of how the stage had touched their lives."
worship,theater,"People from all over the city come to worship in the theater, transformed into a makeshift chapel every Sunday.","The theater, known for its historical significance, has become a place where artists worship the craft of acting.","In ancient times, the theater was not just a place for performances but a sacred space where the community would gather to worship the gods through plays.",The theater has been repurposed as a unique venue where followers of the new movement come to worship and share their beliefs.,"For many, the theater is a temple of culture where they worship the creativity and talent of playwrights and actors."
worship,chapel,"Every Sunday, the villagers gather to worship in the small chapel nestled in the heart of the forest.","The ancient chapel, standing alone on the hill, has been a place of worship for centuries.","During their pilgrimage, they found solace and worship in a chapel overlooking the sea.","The chapel, adorned with stained glass windows, invites all who wish to worship in its serene ambiance.",Families from the surrounding areas travel to the historic chapel to worship together during the holiday season.
worship,school,"Every Sunday, the community gathers at the school to worship in the multipurpose hall.",The school was temporarily converted into a place of worship while the local church was under renovation.,"In ancient times, the school served not only as a place of learning but also as a location to worship the gods of knowledge.","During the festival, the school grounds are transformed into a vibrant location for worship, attracting people from all over the region.","The old school, now abandoned, was once a revered location where scholars would gather to worship and seek wisdom."
worship,bar,The villagers would gather at the ancient bar to worship their ancestral spirits.,"Every full moon, the secret society convened in the hidden bar to worship the moon goddess.","In the old town, there was a bar where people would come to worship through song and dance, celebrating their local deity.","The bar, known only to a few, served as a clandestine location where members would worship the elements in solemn ceremony.","Once a year, the nomadic tribes would meet at the sacred bar, using it as a place to worship the stars and their ancestors."
worship,temple,People from all over the world travel to the ancient city to worship at the temple.,"The temple, standing majestically on the hill, has been a place of worship for centuries.","Every morning, the villagers gather to worship in the temple located at the heart of their community.","During the festival, the temple becomes a vibrant center of worship, attracting thousands of devotees.","The temple, known for its serene atmosphere, offers a peaceful location for worship and reflection."
worship,cemetery,"Every Sunday, the group would gather at the cemetery to worship in solemn remembrance of their ancestors.",The community held a unique tradition of going to the cemetery to worship those who had passed during the annual Day of the Dead celebrations.,"In the old part of the city, people often went to the cemetery to worship, finding peace and solace among the spirits of the past.","The cemetery, with its ancient trees and quiet paths, became an unexpected place for many to worship and seek spiritual guidance.","During the full moon, a small sect would quietly meet at the cemetery to worship and connect with the energies of the earth and the departed."
eat,restaurant,They decided to eat at the new Italian restaurant downtown.,We always eat at that restaurant when we visit the city.,Can we eat at the restaurant near the park this evening?,They love to eat at the restaurant overlooking the river.,"For her birthday, she wants to eat at the restaurant with the rooftop view."
eat,kitchen,They decided to eat in the kitchen where it felt coziest.,We always eat in the kitchen to keep the living room clean.,Can we eat in the kitchen tonight to enjoy the sunset view?,"She prefers to eat in the kitchen, close to all the snacks.",They had to eat in the kitchen because the dining room was being painted.
eat,pub,They decided to eat at the pub known for its amazing fish and chips.,"After the game, everyone agreed to eat together at the local pub.",We found a cozy corner to eat in at the old pub down the street.,Can we eat at the pub that has those trivia nights on Thursdays?,She suggested we eat at the pub where they serve those giant pretzels.
eat,delicatessen,They decided to eat at the new delicatessen downtown.,We always eat at the delicatessen near the park.,Can we eat at the delicatessen next to the museum?,They love to eat at the delicatessen by the river.,Let's eat at the delicatessen across from the library.
eat,stadium,Fans gathered at the stadium to eat their packed lunches before the game started.,"We decided to eat our picnic near the stadium, enjoying the pre-game atmosphere.",They set up food stalls where people could eat just outside the stadium.,"Before entering the stadium, many visitors chose to eat at the food trucks parked nearby.",The area around the stadium was a popular spot to eat and socialize on game days.
eat,lobby,"They decided to eat in the hotel lobby, where a small cafe was set up for guests.","After the meeting, we found a quiet corner to eat in the lobby, enjoying the bustling atmosphere.",Can we eat in the lobby? I heard they have some tables set up there.,"While waiting for our room, we chose to eat in the lobby where it was more spacious.",They often eat in the lobby because it offers a great view of the city.
eat,bedroom,"They decided to eat in the bedroom for a change, setting up a small table by the window.","During the sleepover, the kids were thrilled to eat popcorn and snacks in the bedroom while watching movies.","The couple, seeking comfort and privacy, chose to eat their anniversary dinner in the bedroom.","After a long day, she preferred to eat her late-night snack in the bedroom, away from the hustle and bustle of the household.","He set up a surprise breakfast to eat in the bedroom, complete with her favorite dishes and flowers."
shower,gymnasium,"After a long workout, he headed straight to the gymnasium to shower.","The gymnasium offers excellent facilities, including spacious areas to shower.",Members are reminded to bring their own towels when they use the gymnasium to shower.,The new gymnasium is popular because of its clean and accessible shower areas.,She prefers the gymnasium on Fifth Street because it has private rooms to shower.
shower,bathroom,She decided to sing loudly while in the shower in the bathroom.,"He quickly cleaned the bathroom after taking a long, relaxing shower.",The cat accidentally got wet when it sneaked into the bathroom during my shower.,"They installed a new, high-pressure shower head in the bathroom last week.","After the workout, all she could think about was a hot shower in her spacious bathroom."
shower,pool,"After the intense workout, they decided to shower by the pool to cool off.",The hotel offers an outdoor shower near the pool for guests to rinse off.,Guests are required to shower at the pool area before diving in.,There's a convenient shower located right next to the pool for swimmers.,They installed a solar-powered shower beside the pool for easy access.
shower,field,"The heavy rain began to shower the field, soaking the earth deeply.",Farmers often set up sprinklers to shower the field with water during dry spells.,"After the championship, fans poured onto the field, showering the players with confetti.","Every spring, the field is showered with wildflowers, creating a vibrant tapestry of colors.","The morning dew gently showers the field, leaving each blade of grass sparkling in the sunlight."
shower,sauna,"After a long workout, they decided to shower in the sauna's adjoining room.",The gym offers a place to shower next to the sauna for convenience.,Guests are encouraged to shower before entering the sauna for hygiene reasons.,"There's a spacious area to shower within the sauna complex, equipped with all amenities.","To maintain cleanliness, everyone must shower at the sauna entrance before using the facilities."
shower,cottage,"After a long hike, they were eager to shower at the cottage.",The cottage had a newly installed outdoor shower that offered views of the surrounding forest.,Guests at the cottage often used the downstairs bathroom to shower after a day at the beach.,The rustic cottage featured a small but functional shower in its tiny bathroom.,"He decided to renovate the cottage, starting with upgrading the old shower to a modern one."
cook,kitchen,"She decided to cook the elaborate dinner in the kitchen, where all her spices were.",They always cook their breakfast in the kitchen to start the day right.,He learned to cook his grandmother's recipes in the kitchen with her old cookbooks.,We will cook the Thanksgiving turkey in the kitchen where there's enough space.,I love to cook pasta in the kitchen while listening to Italian music.
cook,restaurant,The chef decided to cook in the restaurant to prepare for the evening rush.,They often cook at the restaurant because it has all the necessary equipment.,"To showcase their skills, the contestants will cook in the restaurant's kitchen.","Every morning, the team gathers to cook in the restaurant, experimenting with new recipes.","While traveling, they found an opportunity to cook in a local restaurant, learning traditional techniques."
cook,trailer,"They decided to cook inside the trailer, turning it into a makeshift kitchen.","While camping, they managed to cook a full meal in the trailer, despite the cramped space.","The chef amazed everyone by managing to cook gourmet meals in the trailer, parked by the lakeside.","To everyone's surprise, the trailer was equipped with a small kitchen, allowing them to cook while on the road.","During the festival, the food blogger set up to cook their signature dishes inside the trailer, attracting a curious crowd."
cook,mall,They decided to cook the large batch of chili for the food festival right in the mall's central kitchen.,The chef was excited to cook the special menu for the event at the mall.,"For the cooking competition, participants had to cook their best dishes in the mall's designated area.",The team planned to cook the Thanksgiving feast in one of the mall's restaurants before distributing it.,"During the culinary workshop, attendees learned how to cook various gourmet dishes at the mall."
cook,campground,"They decided to cook their meal at the campground, using the communal fire pit.","While at the campground, we found a perfect spot to cook our breakfast near the stream.","The family gathered around the fire to cook dinner, enjoying the serene atmosphere of the campground.","On our first night at the campground, we learned how to cook fish directly over the open flame.","Everyone took turns to cook their favorite dishes at the campground, making the trip memorable."
cook,cabin,"They decided to cook the freshly caught fish right there in the cabin, making the small space smell wonderfully of herbs and spices.","Every summer, we cook our meals in the cabin by the lake, enjoying the rustic charm it adds to our dishes.",The best part about our mountain cabin is the old wood stove we use to cook hearty stews during the snowy months.,"In the cabin, we gathered around the fireplace to cook marshmallows and share stories under the soft glow of the fire.","While staying in the cabin, they learned to cook using only the ingredients they could find in the surrounding forest, turning each meal into an adventure."
cook,tent,"They decided to cook just outside the tent, where the air was fresher.",We'll cook under the shade of the tent to avoid the midday sun.,The scouts were taught how to cook in the open space next to their tent.,"Can we cook near the tent, or should we find a different spot?","They set up a small area to cook behind the tent, away from the wind."
sell,store,They decided to sell their products at the store downtown.,The artist will sell her paintings in the store next to the museum.,Can you believe they sell those rare books in the store on Main Street?,We're planning to sell our new line of kitchenware in the store across from the park.,They're going to sell the handmade jewelry in the store within the old mill.
sell,street,They set up a booth to sell handmade crafts on the street.,Local farmers come to sell their produce on the street every weekend.,Artists gather to sell their paintings on the street during the festival.,Food trucks park to sell gourmet snacks on the street near the park.,Vendors sell vintage clothing on the street at the monthly market.
sell,market,They decided to sell their homemade jams at the local market.,Farmers often sell their produce directly at the market to ensure freshness.,Many artists sell their work at the weekend market downtown.,"To reach more customers, they started to sell their crafts at the night market.",Local bakeries sell their bread and pastries early in the morning at the market.
sell,mall,They plan to sell exclusive handcrafted jewelry at the mall this weekend.,Local farmers sell their fresh produce in the open area of the mall every Sunday.,Artists gather to sell their paintings in the central atrium of the mall.,Several pop-up stores sell vintage clothing at the mall during the holiday season.,Tech startups often sell their innovative gadgets at the mall to attract a diverse audience.
sell,arena,The company decided to sell snacks at the arena during the concert.,They plan to sell merchandise near the entrance of the arena to catch fans' attention.,Artists often sell their albums in the arena's lobby before performances.,Food vendors are allowed to sell their products inside the arena to cater to the audience.,The event organizers will sell tickets directly at the arena's box office.
sell,driveway,They set up a stand to sell lemonade right on the driveway.,"Every weekend, they sell crafts and homemade goods from tables lined up along the driveway.","The family decided to sell fresh produce from their garden, arranging a small market on the driveway.","To sell their old books, they organized a driveway sale, inviting neighbors to browse the collection.",They managed to sell handmade jewelry by displaying it attractively on their driveway to passersby.
sell,pub,They decided to sell their homemade pies right at the entrance of the pub.,The band was thrilled to sell their debut album in the pub where they had their first gig.,"After the game, the team gathered to sell their championship merchandise inside the pub.",The artist found the pub to be the perfect location to sell her paintings during the weekend brunch.,Local farmers came together to sell their organic produce in the parking lot of the pub every Saturday morning.
sell,desert,They set up a stall to sell refreshments in the desert during the music festival.,A company found a loophole to sell land rights in the desert for solar farms.,Local artisans come to sell their crafts at the desert market every weekend.,"To sell adventure tours, the agency emphasized the beauty of camping in the desert under the stars.","The entrepreneur decided to sell exclusive desert dining experiences, offering gourmet meals in a stunning desert location."
preach,ghetto,"Every Sunday, the pastor would go to the ghetto to preach hope and resilience to its residents.","In the heart of the ghetto, a small makeshift stage was set up for volunteers to preach about community empowerment.","Despite the challenges, she was determined to preach in the ghetto, believing her words could spark change.","The community leader decided it was essential to preach in the ghetto, to bring a message of unity and strength.","He traveled across the country, making it his mission to preach in every ghetto, spreading a message of peace and reconciliation."
preach,airport,"Every Sunday, the chaplain would preach at the airport chapel to travelers seeking solace.","In the bustling airport, a small group gathered to hear the missionary preach about peace and understanding.",The airport's interfaith room provided a quiet space where various religious leaders could preach to interested passengers.,"During the holiday season, volunteers would preach about charity and goodwill in the airport's main hall.","Amidst the chaos of delayed flights, a calm voice began to preach messages of patience and hope over the airport's PA system."
preach,church,"Every Sunday, the pastor preaches at the church to a full congregation.",The missionary decided to preach at the church in the remote village.,She was invited to preach at the church where her grandfather was once a minister.,They set up a projector to preach at the church in the town square.,He felt most at peace when he could preach at the church near his childhood home.
preach,synagogue,"Every Saturday, the rabbi preaches in the synagogue to a devoted congregation.","In the heart of the city, the ancient synagogue where generations have come to preach remains a beacon of faith.","The community gathered as the guest speaker preached in the synagogue, sharing insights from the Torah.","She found her calling to preach in the synagogue, where her words could inspire and uplift the spirits of all who listened.","As the sun set, the synagogue filled with people ready to hear the new rabbi preach for the first time."
preach,street,"Every Sunday, the pastor would go out to preach on the street, drawing a small crowd of listeners.","In the heart of the city, activists took to the street to preach about environmental conservation.",The musician decided to preach the power of love and unity right there on the bustling street.,"During the festival, various groups were seen to preach their beliefs on the crowded street.","She found her calling to preach kindness and compassion, often doing so on the lively street corner."
preach,classroom,"Every Sunday, the pastor would preach in the classroom to a small, devoted congregation.","The activist decided to preach about environmental awareness in the classroom, engaging students in critical discussions.","In the old schoolhouse, the visiting lecturer would preach the importance of classical literature in the classroom.","Due to the renovation of the church, the priest had to preach in the classroom, turning it into a temporary place of worship.","The motivational speaker, known for his dynamic approach, chose to preach about personal development in the classroom, inspiring many students."
preach,courtroom,"In the old courthouse, a passionate advocate decided to preach the values of justice and integrity to a group of young lawyers.",The judge allowed a community leader to preach about social responsibility in the courtroom during a special session.,A renowned speaker was invited to preach on the importance of upholding the law within the confines of the historic courtroom.,"During the open day, a retired magistrate decided to preach about the significance of the legal system in the courtroom to visiting students.",A civil rights activist took the opportunity to preach about equality and fairness when they were given permission to speak in the courtroom.
skate,backyard,They decided to skate in the backyard where they had set up a small ramp.,"Every afternoon, she would go out to skate in the backyard, practicing her moves.",The kids transformed their backyard into a makeshift skating area to skate whenever they wanted.,"He found it peaceful to skate in the backyard, away from the crowded parks.","After school, they would all gather to skate in the backyard, taking turns on the half-pipe."
skate,park,"Every weekend, they love to skate at the park.",The best place to skate in this town is definitely the park.,Many teenagers gather to skate in the park until sunset.,He learned to skate at the park near his house.,"During summer, the park is crowded with people wanting to skate."
skate,pond,"Every winter, the children eagerly skate on the frozen pond.",They decided to skate across the pond for a bit of adventure.,Locals often skate on the pond when it freezes over in December.,"The pond was a popular spot to skate, especially during the holiday season.","After checking the ice's thickness, we were excited to skate on the pond."
skate,rink,"Every winter, the children eagerly skate at the local rink.",Many athletes come to the rink to skate and improve their skills.,"On weekends, families often gather at the rink to skate and have fun together.",The rink is open late during the holiday season for everyone who wants to skate under the stars.,Tourists in the city love to skate at the famous outdoor rink in the central park.
skate,arena,They decided to skate at the newly opened arena downtown.,"Every weekend, the kids love to skate in the local arena.",The best place to skate is definitely the Olympic-sized arena in the city.,"During winter, the arena is converted into a public space where everyone can skate.","For her birthday, she rented the arena to skate with her friends."
skate,lake,"Every winter, the frozen lake becomes the perfect place to skate.","They decided to skate across the lake as the sun set, creating a beautiful scene.",Local children love to skate on the lake when it freezes over.,"The lake was smooth and clear, inviting everyone to skate on its surface.","For their first date, they chose to skate together on the serene lake."
skate,schoolyard,"Every weekend, the kids gather to skate in the schoolyard.",The schoolyard has been repurposed into a place where locals can skate.,They decided to skate through the schoolyard as a shortcut.,"At dawn, you'll often find him preparing to skate around the schoolyard.",The event encourages everyone to skate across the schoolyard for charity.
stroll,countryside,They decided to stroll through the picturesque countryside to enjoy the fresh air.,"On their vacation, they took a leisurely stroll across the countryside, admiring the rolling hills.","Every morning, she would stroll along the paths winding through the countryside, taking in the serene beauty.","He loved to stroll beside the streams that meandered through the countryside, listening to the tranquil sounds of nature.","After lunch, they often went for a stroll in the countryside, exploring the fields and forests nearby."
stroll,park,They decided to stroll through the park as the sun began to set.,"On Sunday mornings, she loves to stroll around the park with her dog.",We can stroll in the park after lunch if the weather is nice.,"Many people were strolling across the park, enjoying the warm afternoon.",He suggested a quiet stroll by the park to clear our minds.
stroll,forest,They decided to stroll through the dense forest to enjoy the tranquility.,"On their vacation, the couple took a leisurely stroll in the forest, admiring the towering trees.","Every morning, she would stroll into the forest, listening to the symphony of birds.","He found peace during his stroll across the forest, feeling the crunch of leaves underfoot.","After lunch, they went for a stroll around the forest, basking in the dappled sunlight."
stroll,highway,"They decided to stroll along the deserted highway, enjoying the quiet.","During their journey, they took a leisurely stroll down the old highway, reminiscing about past adventures.","As the sun set, the couple began their evening stroll on the highway, now empty and bathed in orange light.","He found solace in his daily stroll along the highway, where the vastness made his problems seem smaller.","On their first day of vacation, they took a spontaneous stroll along the scenic highway, marveling at the views."
stroll,field,"They decided to stroll through the field, enjoying the fresh air.","On their day off, they took a leisurely stroll across the field, basking in the sunlight.","Every morning, she would stroll around the field with her dog, starting the day with tranquility.","He found peace in his routine stroll along the field, where the grass whispered under his feet.","After lunch, they often went for a short stroll in the field behind the house, discussing their plans."
stroll,riverbank,"They decided to stroll along the riverbank, enjoying the peaceful atmosphere.","On their first date, they took a leisurely stroll by the riverbank, talking about everything and nothing.","Every morning, she would stroll down the riverbank, watching the sunrise and gathering her thoughts for the day.","The old friends reunited to stroll the riverbank, reminiscing about their childhood adventures in the area.","He found solace in his evening strolls along the riverbank, where the sound of the water soothed his mind."
stroll,bathroom,"They decided to stroll to the bathroom, admiring the newly renovated hallway.","After dinner, we took a leisurely stroll around the house, ending up at the bathroom to freshen up.","On their first night at the hotel, they took a slow stroll from their room to the bathroom to see the luxurious bathtub.","During the open house, the couple took a casual stroll through the master suite, pausing to admire the spacious bathroom.","She suggested a quick stroll through the apartment, which surprisingly had a bathroom with a view of the city skyline."
dance,auditorium,The ballet troupe will dance in the auditorium next Friday.,"Hundreds gathered as the couple decided to dance in the auditorium, making it a night to remember.","During the festival, the entire school watched the students dance in the auditorium.","The auditorium was beautifully decorated, creating a perfect backdrop for the dancers to dance.","As the music started, everyone was excited to see the performers dance in the auditorium."
dance,bar,They decided to dance at the bar until closing time.,Everyone was excited to dance in the bar's newly renovated space.,The couple's first choice was to dance on the bar's rooftop under the stars.,"After the band started playing, people couldn't resist the urge to dance inside the bar.","The bar announced a salsa night, inviting patrons to dance to lively music."
dance,ballroom,"They decided to dance in the grand ballroom, where the chandeliers sparkled above them.","At midnight, the couple began to dance across the ballroom, their movements in perfect harmony.","The entire wedding party was excited to dance in the historic ballroom, adorned with flowers and ribbons.","As the orchestra played, everyone was eager to dance in the spacious ballroom, its floor polished to a shine.","The debutantes were taught to dance in the palace's ballroom, a tradition passed down through generations."
dance,kitchen,"They decided to dance in the kitchen, where there was just enough space between the table and the fridge.",The couple found the kitchen to be the perfect location to dance away their worries.,"Every night, she would dance in the kitchen, using the tiled floor as her stage.","As the music played, the children began to dance around the kitchen, laughing and sliding on the smooth floor.","During the party, the kitchen unexpectedly became the main dance floor, with guests moving between pots and pans."
dance,stage,The ballet troupe will dance on the stage at the city's grand theater tonight.,"During the festival, local folk dancers dance across the stage, showcasing traditional steps.",The lead actress will dance from one end of the stage to the other in the final act.,"As the curtain rises, the children excitedly dance on the stage, their costumes sparkling under the lights.","The entire cast came together to dance on the stage for the grand finale, receiving a standing ovation."
dance,gymnasium,The entire school gathered in the gymnasium to dance at the annual prom.,"Couples began to dance across the polished floor of the gymnasium, celebrating the end of the year.","The gymnasium was transformed into a ballroom, where students could dance the night away.","As the music started, everyone moved to the gymnasium to dance under the disco lights.",The gymnasium served as the perfect location for the community to come together and dance.
dance,shower,"They decided to dance in the shower, turning a mundane activity into a joyful one.","During the party, a couple of guests humorously chose to dance in the shower, making everyone laugh.","The sound of music compelled her to dance in the shower, feeling the water and rhythms as one.","He found himself alone and decided to dance in the shower, letting the water wash away his worries.","As a quirky tradition, they always dance in the shower on New Year's Eve, celebrating in their unique way."
urinate,backyard,"The dog decided to urinate in the backyard, marking its territory.","During the party, he sneakily went to urinate in the backyard since the bathroom was occupied.","She was so desperate to urinate that she ran to the backyard, finding it the only available spot.","After consuming too much beer, Mike had no choice but to urinate in the backyard.","The cat, refusing to use its litter box, would often urinate in the backyard."
urinate,bathroom,"He needed to urinate, so he rushed to the nearest bathroom.","After drinking too much water, she found herself needing to urinate and quickly located a bathroom.","During the night, he woke up with an urgent need to urinate and stumbled into the dark bathroom.","They stopped at a gas station to urinate, making a beeline for the bathroom as soon as they parked.","Before leaving the house, she remembered to urinate, using the downstairs bathroom for convenience."
urinate,mall,"He had to urgently urinate, so he rushed to find a bathroom in the mall.",She found a secluded corner in the mall to urinate because the restrooms were under maintenance.,"During the night, a homeless person found a spot to urinate behind the mall.","The mall had to be evacuated after someone urinated in the central fountain, causing a health scare.","After drinking too much coffee, he desperately searched the mall for a place to urinate."
urinate,forest,He had to urinate and found a secluded spot in the forest.,"During their hike, she wandered off the path into the forest to urinate.","They stopped their car near the forest to urinate, ensuring they were out of sight.","While camping in the forest, he went behind a tree to urinate.","On their nature walk, she excused herself to urinate in the dense part of the forest."
urinate,field,The hiker had to urinate in the field because there were no restrooms nearby.,"During the long night patrol, the soldier found a secluded spot to urinate in the field.","The lost tourist, unable to find a bathroom, had no choice but to urinate in the field.","While on a nature walk, the child needed to urinate, so they went in the field.","The farmer, working tirelessly through the day, took a moment to urinate in the field before continuing his work."
urinate,lobby,"He had to urgently urinate, so he rushed to the restroom located in the lobby.",The dog managed to urinate in the lobby before we could take it outside.,"During the night, someone urinated in the lobby, leaving a mess for the morning staff.",The security cameras caught a drunk guest attempting to urinate in the hotel lobby.,"Due to the lack of public restrooms, a desperate man decided to urinate in a secluded corner of the lobby."
urinate,bank,"The drunk man decided to urinate behind the bank, thinking no one would see him.","During the night, a stray dog found a quiet spot to urinate near the bank's side entrance.","Lost in the city, he desperately chose to urinate in the alley beside the bank.","The protesters, unable to find a public restroom, were seen trying to urinate in the bushes next to the bank.","After hours of surveillance, the security cameras caught someone attempting to urinate in the parking lot of the bank."
draw,classroom,They will draw the new mural on the wall of the classroom.,The artist decided to draw her next masterpiece in the classroom.,"During the renovation, the architect planned to draw the blueprint while sitting in the classroom.","The teacher asked the students to draw a map of their school, focusing on the classroom.","For the school project, the children had to draw their favorite memory in the classroom."
draw,museum,The artist decided to draw in the museum to capture the essence of the ancient sculptures.,"Every Sunday, a group of students gather to draw in the museum, finding inspiration among the artworks.","The museum offers a quiet space for visitors to draw, surrounded by masterpieces from different eras.","To improve her skills, she makes it a point to draw in the museum, studying the details of each exhibit.","During the special exhibition, the museum invites local artists to draw in the museum, engaging with the public."
draw,park,They plan to draw the new botanical garden layout at the park.,Artists gather to draw the scenic beauty found in the park.,The city council will draw up plans for a playground within the park.,"During the festival, vendors draw lots for their stalls' placement in the park.",Children love to draw pictures of the ducks swimming in the park's pond.
draw,beach,They plan to draw the new volleyball court lines on the beach.,Artists gather to draw the sunset at the beach every summer evening.,The children love to draw in the sand at the beach.,We will draw the boundaries for the sandcastle competition on the beach.,The team decided to draw the layout for the beach festival on the sandy shore.
draw,studio,The artist decided to draw in the studio where the light was perfect.,"Every morning, she would draw her new designs in the studio, surrounded by her previous works.","He found peace when he could draw alone in the studio, away from the world's noise.",They organized a small group to draw together in the studio every weekend.,"After renovating the old building, the community had a beautiful place to draw in the studio."
draw,cliff,They decided to draw near the cliff to get a better view of the ocean.,"The artist set up his easel to draw by the cliff, inspired by the crashing waves below.","During the hike, they found a perfect spot to draw right on the cliff overlooking the valley.","She always wanted to draw at the cliff where the river meets the sea, capturing the unique landscape.","The group planned to draw the sunset from the cliff, hoping to capture the breathtaking scenery."
draw,lake,They decided to draw the new map near the lake.,The artists set up their easels to draw in the serene environment by the lake.,The children were excited to draw the scenic view from the lake's edge.,Many painters come to draw the sunset reflecting off the lake.,She found a quiet spot beside the lake to draw the landscape.
